발생일,발생시간,주야,요일,발생지_시도,발생지_시군구,기상상태,노면상태_대분류,노면상태,사고내용,사망자수,중상자수,경상자수,부상신고자수,도로종류,도로형태_대분류,도로형태,교차로형태_대분류,교차로형태,도로선형_대분류,도로선형,경도,위도
20150114,17시,주,수,강원,홍천군,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,128.1823754,37.81781676
20150114,18시,야,수,전남,광양시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,127.6890937,34.93384442
20150114,19시,야,수,강원,평창군,흐림,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.5484184,37.62452157
20150114,19시,야,수,전남,여수시,비,포장,젖음/습기,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,127.6749185,34.75520781
20150115,04시,야,목,경북,경산시,맑음,포장,건조,사망,1,1,0,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.7884789,35.87679635
20150115,06시,주,목,경기,화성시,맑음,포장,건조,사망,1,0,1,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8971186,37.2770911
20150115,06시,주,목,세종,세종시,흐림,포장,건조,사망,1,1,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.3721839,36.53128569
20150115,14시,주,목,충남,태안군,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.3390234,36.75919532
20150115,14시,주,목,충남,태안군,맑음,포장,건조,사망,1,0,0,0,군도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,126.4145887,36.42956067
20150115,18시,야,목,경기,양평군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.6050329,37.49889581
20150115,18시,야,목,경기,의정부시,맑음,포장,건조,사망,1,0,1,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.0399114,37.76541075
20150115,18시,야,목,제주,서귀포시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.7276754,33.28179093
20150115,20시,야,목,대구,수성구,맑음,포장,건조,사망,1,0,1,0,특별광역시도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,128.6167743,35.84249824
20150115,20시,야,목,서울,서대문구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,횡단보도부근,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,126.9253906,37.56637211
20150115,21시,야,목,경기,화성시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8962051,37.16536746
20150115,21시,야,목,광주,북구,맑음,포장,건조,사망,2,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.881462,35.17522813
20150115,22시,야,목,울산,울주군,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,129.2753341,35.49099065
20150116,04시,야,금,경기,안산시,맑음,포장,건조,사망,1,1,0,0,시도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,126.8524927,37.30900774
20150116,07시,주,금,인천,서구,흐림,포장,젖음/습기,사망,1,0,0,0,특별광역시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.641687,37.49910523
20150116,09시,주,금,경남,창원시(통합),맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,128.5697526,35.20292399
20150116,13시,주,금,경기,수원시,흐림,포장,젖음/습기,사망,1,0,0,0,일반국도,교차로,교차로내,교차로,교차로 - 사지,직선,내리막,127.0093292,37.30170355
20150116,14시,주,금,서울,영등포구,흐림,포장,젖음/습기,사망,1,0,0,0,특별광역시도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,126.9095954,37.51889229
20150116,15시,주,금,광주,광산구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.7940294,35.14205816
20150116,15시,주,금,서울,영등포구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,126.9188712,37.52662682
20150116,17시,주,금,경북,경주시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,129.4991193,35.80767357
20150116,18시,야,금,경북,청송군,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.9537587,36.27719185
20150116,18시,야,금,경북,포항시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,129.2899565,36.0361576
20150116,18시,야,금,광주,북구,흐림,포장,젖음/습기,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.9038486,35.16154794
20150116,18시,야,금,부산,영도구,맑음,포장,건조,사망,1,1,1,0,특별광역시도,단일로,횡단보도상,교차로아님,교차로아님,직선,내리막,129.0714468,35.07231748
20150116,22시,야,금,서울,영등포구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,126.8991828,37.52729175
20150117,01시,야,토,경남,양산시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,129.1445394,35.36518414
20150117,01시,야,토,경북,문경시,흐림,포장,젖음/습기,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.1174032,36.71746334
20150117,01시,야,토,서울,서초구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,126.9987576,37.47968066
20150117,03시,야,토,대구,북구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,128.5475864,35.92705699
20150117,03시,야,토,충북,청주시,맑음,포장,젖음/습기,사망,1,0,1,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.4307961,36.47964558
20150117,05시,야,토,경기,의정부시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,횡단보도상,교차로아님,교차로아님,직선,오르막,127.074882,37.73543794
20150117,06시,주,토,경기,수원시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,126.9691506,37.27407385
20150117,07시,주,토,대전,서구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,127.3599047,36.35890907
20150117,08시,주,토,경북,안동시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.7030164,36.6863479
20150117,11시,주,토,서울,구로구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8623821,37.49653671
20150117,16시,주,토,서울,동대문구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,127.0646519,37.59450395
20150117,17시,주,토,서울,금천구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8870883,37.45649401
20150117,18시,야,토,인천,남동구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,126.7255848,37.41246124
20150117,19시,야,토,경남,함양군,맑음,포장,건조,사망,1,1,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.7849784,35.62658569
20150117,20시,야,토,경북,문경시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.0334968,36.66836879
20150117,20시,야,토,대구,서구,맑음,포장,건조,사망,1,1,0,0,특별광역시도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,128.5329261,35.86856436
20150118,00시,야,일,전남,화순군,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.957145,34.99779393
20150118,01시,야,일,광주,서구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8483787,35.15584306
20150118,02시,야,일,제주,서귀포시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,126.8446335,33.3417851
20150118,03시,야,일,서울,용산구,맑음,포장,건조,사망,1,1,0,0,특별광역시도,교차로,교차로내,교차로,교차로 - 오지이상,커브ㆍ곡각 ,평지  ,126.9871749,37.53474077
20150118,04시,야,일,부산,동구,기타/불명,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,오르막,129.0557993,35.13420777
20150118,06시,주,일,경기,김포시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,126.6188698,37.67099138
20150118,12시,주,일,강원,철원군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.4287688,38.24553872
20150118,22시,야,일,경북,경주시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,129.3342031,35.67747901
20150119,01시,야,월,대구,서구,비,포장,젖음/습기,사망,1,0,0,0,특별광역시도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,128.5553507,35.8681711
20150119,05시,야,월,경기,화성시,흐림,포장,서리/결빙,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.9091192,37.25270592
20150119,07시,주,월,경남,사천시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.1400964,35.05382198
20150119,07시,주,월,인천,중구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로부근,교차로,교차로 - 사지,직선,오르막,126.6290439,37.47237805
20150119,07시,주,월,전남,무안군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.4431551,34.94861021
20150119,10시,주,월,경북,청도군,맑음,포장,건조,사망,1,0,0,0,기타,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,128.7845699,35.72222199
20150119,10시,주,월,서울,은평구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,126.9204529,37.60152734
20150119,14시,주,월,경기,안산시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,126.8877701,37.30045209
20150119,16시,주,월,충남,논산시,맑음,포장,건조,사망,1,0,0,0,기타,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.0900115,36.19756028
20150119,18시,야,월,충남,논산시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,127.0957779,36.22910728
20150119,19시,야,월,강원,인제군,맑음,포장,건조,사망,4,1,1,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.0657823,37.94567063
20150119,19시,야,월,전남,무안군,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,126.3243469,34.96236008
20150119,20시,야,월,경기,남양주시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.2333419,37.75362299
20150119,22시,야,월,경기,남양주시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.1571662,37.68063467
20150119,23시,야,월,서울,강북구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,127.0210497,37.61954561
20150120,00시,야,화,경기,고양시,흐림,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,오르막,126.7394256,37.65002746
20150120,04시,야,화,서울,강동구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.1426825,37.53410497
20150120,05시,야,화,대구,달서구,맑음,포장,건조,사망,2,1,1,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,128.5645866,35.85147374
20150120,06시,주,화,광주,광산구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8153086,35.13360508
20150120,06시,주,화,서울,금천구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,126.9052674,37.45819131
20150120,07시,주,화,경기,평택시,맑음,포장,건조,사망,1,2,1,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.0816418,37.11054086
20150120,09시,주,화,전남,강진군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.81763,34.44959374
20150120,11시,주,화,경북,영천시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,128.9240419,35.96273993
20150120,11시,주,화,전북,전주시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,127.097072,35.81207478
